"game_id","season","team","wins","pred_win","pred_tie","pred_loss","home","point_diff","turnover_diff","dome","temp","wind","off_pass_epa","off_rush_epa","def_pass_epa","def_rush_epa"
"2002_01_SF_NYG",2002,"SF",1,0.872222222222222,0,0.127777777777778,0,3,2,0,73,7,0.153728902077543,-0.0647335660214087,0.113464538991516,-0.503184328183441
"2002_01_STL_DEN",2002,"DEN",1,0.361111111111111,0.0222222222222222,0.616666666666667,1,7,-1,0,83,4,-0.0786175601875295,-0.0493695453154676,0.111514000228933,-0.205077209838367
"2002_01_STL_DEN",2002,"LA",0,0.668478260869565,0.0108695652173913,0.320652173913043,0,-7,1,0,83,4,0.111514000228933,-0.205077209838367,-0.0786175601875295,-0.0493695453154676
"2002_02_ARI_SEA",2002,"ARI",1,0.756476683937824,0,0.243523316062176,0,11,0,0,62,8,-0.0450605696403525,0.210698664618431,0.0205839232198093,-0.340479761966231
"2002_02_ARI_SEA",2002,"SEA",0,0.25,0,0.75,1,-11,0,0,62,8,0.0205839232198093,-0.340479761966231,-0.0450605696403525,0.210698664618431
"2002_02_BUF_MIN",2002,"BUF",1,0.875675675675676,0,0.124324324324324,0,6,3,1,70,0,0.404609911873621,-0.510900205560761,-0.141499316055015,0.305968671059236
"2002_02_BUF_MIN",2002,"MIN",0,0.130434782608696,0,0.869565217391304,1,-6,-3,1,70,0,-0.141499316055015,0.305968671059236,0.404609911873621,-0.510900205560761
"2002_02_CHI_ATL",2002,"ATL",0,0.333333333333333,0.0353535353535354,0.631313131313131,1,-1,0,1,70,0,-0.136816774083369,-0.280844983174763,-0.0291219387248913,-0.273749761403694
"2002_02_CHI_ATL",2002,"CHI",1,0.585635359116022,0.0662983425414365,0.348066298342541,0,1,0,1,70,0,-0.0291219387248913,-0.273749761403694,-0.136816774083369,-0.280844983174763
"2002_02_CIN_CLE",2002,"CIN",0,0.0465116279069767,0,0.953488372093023,0,-13,-3,0,72,6,-0.239187462523761,0.263481805681173,0.195626040407676,-0.224178211757904
"2002_02_CIN_CLE",2002,"CLE",1,0.941798941798942,0,0.0582010582010582,1,13,3,0,72,6,0.195626040407676,-0.224178211757904,-0.239187462523761,0.263481805681173
"2002_02_DEN_SF",2002,"DEN",1,0.968421052631579,0,0.0315789473684211,0,10,1,0,67,11,0.478286126421447,0.0564889527672408,0.0970924748376442,-0.144825072603999
"2002_02_DEN_SF",2002,"SF",0,0.0165745856353591,0,0.983425414364641,1,-10,-1,0,67,11,0.0970924748376442,-0.144825072603999,0.478286126421447,0.0564889527672408
"2002_02_DET_CAR",2002,"CAR",1,0.988304093567251,0,0.0116959064327485,1,24,3,0,72,7,0.365847241159577,-0.294831587428236,-0.54121959052718,-0.0883452483619542
"2002_02_DET_CAR",2002,"DET",0,0,0.00523560209424084,0.994764397905759,0,-24,-3,0,72,7,-0.54121959052718,-0.0883452483619542,0.365847241159577,-0.294831587428236
"2002_02_GB_NO",2002,"GB",0,0.0162162162162162,0,0.983783783783784,0,-15,-2,1,70,0,-0.134362085428554,-0.357184811684419,0.106205986950341,0.0961939580738544
"2002_02_GB_NO",2002,"NO",1,0.988636363636364,0,0.0113636363636364,1,15,2,1,70,0,0.106205986950341,0.0961939580738544,-0.134362085428554,-0.357184811684419
"2002_02_HOU_SD",2002,"HOU",0,0.0443349753694581,0,0.955665024630542,0,-21,-2,0,74,8,-0.800155011244998,-0.251603039470795,-0.226980363634662,-0.0670072309805879
"2002_02_HOU_SD",2002,"LAC",1,0.989583333333333,0,0.0104166666666667,1,21,2,0,74,8,-0.226980363634662,-0.0670072309805879,-0.800155011244998,-0.251603039470795
"2002_02_JAX_KC",2002,"JAX",1,0.965686274509804,0.00490196078431373,0.0294117647058824,0,7,1,0,66,7,0.510689055251682,-0.189186365162291,-0.0453253725568464,-0.019036033180751
"2002_02_JAX_KC",2002,"KC",0,0.029585798816568,0,0.970414201183432,1,-7,-1,0,66,7,-0.0453253725568464,-0.019036033180751,0.510689055251682,-0.189186365162291
"2002_02_MIA_IND",2002,"IND",0,0.0380434782608696,0,0.96195652173913,1,-8,-2,1,70,0,-0.0782453399535215,-0.0321020870353094,0.36554356167802,0.0632378998520121
"2002_02_MIA_IND",2002,"MIA",1,0.983333333333333,0,0.0166666666666667,0,8,2,1,70,0,0.36554356167802,0.0632378998520121,-0.0782453399535215,-0.0321020870353094
"2002_02_NE_NYJ",2002,"NE",1,0.949152542372881,0,0.0508474576271186,0,37,0,0,78,7,0.189078592092931,0.189782752456943,-0.741074211480914,-0.116642954009068
"2002_02_NE_NYJ",2002,"NYJ",0,0.0338983050847458,0,0.966101694915254,1,-37,0,0,78,7,-0.741074211480914,-0.116642954009068,0.189078592092931,0.189782752456943
"2002_02_NYG_STL",2002,"NYG",1,0.976303317535545,0,0.023696682464455,0,5,3,1,70,0,0.568307090968679,-0.291932248407554,0.00854361307673131,-0.250810894114693
"2002_02_NYG_STL",2002,"LA",0,0.0228571428571429,0,0.977142857142857,1,-5,-3,1,70,0,0.00854361307673131,-0.250810894114693,0.568307090968679,-0.291932248407554
"2002_02_OAK_PIT",2002,"LV",1,0.982035928143713,0,0.0179640718562874,0,13,3,0,70,7,-0.0071285011130931,0.208108938988866,-0.166818019066643,-0.58693168559047
"2002_02_OAK_PIT",2002,"PIT",0,0.0105820105820106,0,0.989417989417989,1,-13,-3,0,70,7,-0.166818019066643,-0.58693168559047,-0.0071285011130931,0.208108938988866
"2002_02_PHI_WAS",2002,"PHI",1,0.989583333333333,0,0.0104166666666667,0,30,3,0,76,8,0.248412139020279,0.123541103783753,-0.433688191205968,-0.0633899654858396
"2002_02_PHI_WAS",2002,"WAS",0,0.00568181818181818,0,0.994318181818182,1,-30,-3,0,76,8,-0.433688191205968,-0.0633899654858396,0.248412139020279,0.123541103783753
"2002_02_TB_BAL",2002,"BAL",0,0.0228571428571429,0,0.977142857142857,1,-25,-1,0,78,0,-0.417002481427327,-0.318879103998188,0.279866053684051,-0.215041763327839
"2002_02_TB_BAL",2002,"TB",1,0.967914438502674,0,0.0320855614973262,0,25,1,0,78,0,0.279866053684051,-0.215041763327839,-0.417002481427327,-0.318879103998188
"2002_02_TEN_DAL",2002,"DAL",1,0.97979797979798,0.00505050505050505,0.0151515151515152,1,8,1,0,81,0,0.462182613975269,-0.392762439599513,-0.122107911443893,-0.0467192817913284
"2002_02_TEN_DAL",2002,"TEN",0,0.0326086956521739,0.0108695652173913,0.956521739130435,0,-8,-1,0,81,0,-0.122107911443893,-0.0467192817913284,0.462182613975269,-0.392762439599513
"2002_03_BUF_DEN",2002,"BUF",0,0.104972375690608,0,0.895027624309392,0,-5,-1,0,59,3,0.183138958307918,-0.665586884086952,0.103032063857858,0.0278001311657605
"2002_03_BUF_DEN",2002,"DEN",1,0.820652173913043,0,0.179347826086957,1,5,1,0,59,3,0.103032063857858,0.0278001311657605,0.183138958307918,-0.665586884086952
"2002_03_CAR_MIN",2002,"CAR",1,0.981012658227848,0,0.0189873417721519,0,7,3,1,70,0,-0.0374325546956182,0.0962534823707702,-0.336648672766291,-0.121382665083123
"2002_03_CAR_MIN",2002,"MIN",0,0.0159574468085106,0,0.984042553191489,1,-7,-3,1,70,0,-0.336648672766291,-0.121382665083123,-0.0374325546956182,0.0962534823707702
"2002_03_CIN_ATL",2002,"ATL",1,0.984924623115578,0,0.0150753768844221,1,27,2,1,70,0,-0.00362613878163193,0.188225888160476,-0.502559314094304,0.00595216127112508
"2002_03_CIN_ATL",2002,"CIN",0,0.0162162162162162,0,0.983783783783784,0,-27,-2,1,70,0,-0.502559314094304,0.00595216127112508,-0.00362613878163193,0.188225888160476
"2002_03_CLE_TEN",2002,"CLE",1,0.313253012048193,0,0.686746987951807,0,3,-3,0,72,9,0.148404242844199,-0.351647775899259,0.0757473740866408,-0.141402656878413
"2002_03_CLE_TEN",2002,"TEN",0,0.751412429378531,0.00564971751412429,0.242937853107345,1,-3,3,0,72,9,0.0757473740866408,-0.141402656878413,0.148404242844199,-0.351647775899259
"2002_03_DAL_PHI",2002,"DAL",0,0,0,1,0,-31,-2,0,82,12,-0.154155005688559,-0.458076333656209,0.279602592649261,-0.125427762805802
"2002_03_DAL_PHI",2002,"PHI",1,0.989304812834225,0,0.0106951871657754,1,31,2,0,82,12,0.279602592649261,-0.125427762805802,-0.154155005688559,-0.458076333656209
"2002_03_GB_DET",2002,"DET",0,0.0104166666666667,0,0.989583333333333,1,-6,-2,1,70,0,-0.286766808365909,-0.158012756301711,0.191793807427362,-0.197795197102934
"2002_03_GB_DET",2002,"GB",1,0.983516483516483,0,0.0164835164835165,0,6,2,1,70,0,0.191793807427362,-0.197795197102934,-0.286766808365909,-0.158012756301711
"2002_03_IND_HOU",2002,"HOU",0,0.0280898876404494,0,0.971910112359551,1,-20,0,0,70,0,-0.371583143152403,-0.149124151896103,0.143344941119744,-0.230055575844951
"2002_03_IND_HOU",2002,"IND",1,0.936507936507937,0,0.0634920634920635,0,20,0,0,70,0,0.143344941119744,-0.230055575844951,-0.371583143152403,-0.149124151896103
"2002_03_KC_NE",2002,"KC",0,0.180851063829787,0.00531914893617021,0.813829787234043,0,-3,-2,0,80,20,-0.0254596665898929,0.359228464571061,0.186645073160971,0.00965213126878046
"2002_03_KC_NE",2002,"NE",1,0.839779005524862,0.00552486187845304,0.154696132596685,1,3,2,0,80,20,0.186645073160971,0.00965213126878046,-0.0254596665898929,0.359228464571061
"2002_03_NO_CHI",2002,"CHI",0,0.497175141242938,0.0225988700564972,0.480225988700565,1,-6,2,0,53,6,0.0595673442975207,-0.0540472196940943,0.28941667668696,-0.423547303561761
"2002_03_NO_CHI",2002,"NO",1,0.494047619047619,0.0297619047619048,0.476190476190476,0,6,-2,0,53,6,0.28941667668696,-0.423547303561761,0.0595673442975207,-0.0540472196940943
"2002_03_NYJ_MIA",2002,"MIA",1,0.978723404255319,0,0.0212765957446809,1,27,4,0,90,12,0.084547612039704,0.227890048925666,-0.334578661236524,-0.275494947778167
"2002_03_NYJ_MIA",2002,"NYJ",0,0.0053475935828877,0,0.994652406417112,0,-27,-4,0,90,12,-0.334578661236524,-0.275494947778167,0.084547612039704,0.227890048925666
"2002_03_SD_ARI",2002,"ARI",0,0.129032258064516,0,0.870967741935484,1,-8,-2,0,100,0,-0.246816486339854,-0.091023494301933,0.0459789414991712,-0.0505951057509237
"2002_03_SD_ARI",2002,"LAC",1,0.894736842105263,0,0.105263157894737,0,8,2,0,100,0,0.0459789414991712,-0.0505951057509237,-0.246816486339854,-0.091023494301933
"2002_03_SEA_NYG",2002,"NYG",1,0.973544973544973,0,0.0264550264550265,1,3,1,0,82,8,0.165530740017186,-0.376378713931073,-0.157125064929842,-0.351435684252176
"2002_03_SEA_NYG",2002,"SEA",0,0.0406976744186047,0,0.959302325581395,0,-3,-1,0,82,8,-0.157125064929842,-0.351435684252176,0.165530740017186,-0.376378713931073
"2002_03_STL_TB",2002,"LA",0,0.0861244019138756,0,0.913875598086124,0,-12,-3,0,79,6,-0.234806576070561,0.0747758046901949,-0.0828406833256896,0.0161376413907419
"2002_03_STL_TB",2002,"TB",1,0.857142857142857,0,0.142857142857143,1,12,3,0,79,6,-0.0828406833256896,0.0161376413907419,-0.234806576070561,0.0747758046901949
"2002_03_WAS_SF",2002,"SF",1,0.67379679144385,0,0.32620320855615,1,10,1,0,65,5,-0.294289400651611,0.244202046582606,-0.0644807638502635,-0.445607125646133
"2002_03_WAS_SF",2002,"WAS",0,0.234567901234568,0,0.765432098765432,0,-10,-1,0,65,5,-0.0644807638502635,-0.445607125646133,-0.294289400651611,0.244202046582606
"2002_04_CAR_GB",2002,"CAR",0,0.542168674698795,0.00602409638554217,0.451807228915663,0,-3,-3,0,65,5,0.0624117962652235,-0.117726223663476,-0.0244307192359399,-0.18065651127042
"2002_04_CAR_GB",2002,"GB",1,0.494623655913978,0,0.505376344086022,1,3,3,0,65,5,-0.0244307192359399,-0.18065651127042,0.0624117962652235,-0.117726223663476
"2002_04_CHI_BUF",2002,"BUF",1,0.573099415204678,0,0.426900584795322,1,6,-1,0,66,12,0.456090849781752,-0.41527282252934,0.406661418169002,-0.34601723726606
"2002_04_CHI_BUF",2002,"CHI",0,0.427807486631016,0,0.572192513368984,0,-6,1,0,66,12,0.406661418169002,-0.34601723726606,0.456090849781752,-0.41527282252934
"2002_04_CLE_PIT",2002,"CLE",0,0.0677966101694915,0.0112994350282486,0.92090395480226,0,-3,0,0,64,0,-0.119383980419837,-0.0053996662055489,0.102891691481762,-0.213499934145873
"2002_04_CLE_PIT",2002,"PIT",1,0.920212765957447,0,0.0797872340425532,1,3,0,0,64,0,0.102891691481762,-0.213499934145873,-0.119383980419837,-0.0053996662055489
"2002_04_DAL_STL",2002,"DAL",1,0.52,0,0.48,0,3,1,1,70,0,0.0325716546374541,-0.124935531496496,0.0219355368862414,-0.299865663945093
"2002_04_DAL_STL",2002,"LA",0,0.48314606741573,0,0.51685393258427,1,-3,-1,1,70,0,0.0219355368862414,-0.299865663945093,0.0325716546374541,-0.124935531496496
"2002_04_DEN_BAL",2002,"BAL",1,0.299435028248588,0,0.700564971751412,1,11,-2,0,71,0,0.075886337833341,-0.321311107825648,0.00918871469629129,0.0369414371456396
"2002_04_DEN_BAL",2002,"DEN",0,0.730994152046784,0,0.269005847953216,0,-11,2,0,71,0,0.00918871469629129,0.0369414371456396,0.075886337833341,-0.321311107825648
"2002_04_HOU_PHI",2002,"HOU",0,0.0576923076923077,0.00480769230769231,0.9375,0,-18,0,0,64,10,-0.332806360725785,-0.0301563900535588,-0.00670561717632777,0.120164897276554
"2002_04_HOU_PHI",2002,"PHI",1,0.972375690607735,0,0.0276243093922652,1,18,0,0,64,10,-0.00670561717632777,0.120164897276554,-0.332806360725785,-0.0301563900535588
"2002_04_MIA_KC",2002,"KC",1,0.966850828729282,0.0110497237569061,0.0220994475138122,1,18,0,0,76,10,0.59929721749583,-0.167426930566201,-0.0519249779142605,0.0917246509282114
"2002_04_MIA_KC",2002,"MIA",0,0.0198019801980198,0,0.98019801980198,0,-18,0,0,76,10,-0.0519249779142605,0.0917246509282114,0.59929721749583,-0.167426930566201
"2002_04_MIN_SEA",2002,"MIN",0,0.0769230769230769,0,0.923076923076923,0,-25,-1,0,59,6,-0.194916480128347,0.429201753229481,0.166565200213923,0.229697020794166
"2002_04_MIN_SEA",2002,"SEA",1,0.853107344632768,0,0.146892655367232,1,25,1,0,59,6,0.166565200213923,0.229697020794166,-0.194916480128347,0.429201753229481
"2002_04_NE_SD",2002,"NE",0,0.608938547486033,0,0.391061452513966,0,-7,-2,0,67,8,0.062057156062331,-0.0222623087440456,-0.229551955894566,0.30596220747376
"2002_04_NE_SD",2002,"LAC",1,0.401041666666667,0,0.598958333333333,1,7,2,0,67,8,-0.229551955894566,0.30596220747376,0.062057156062331,-0.0222623087440456
"2002_04_NO_DET",2002,"DET",1,0.870056497175141,0,0.129943502824859,1,5,3,1,70,0,0.223341911069764,-0.465239991036502,-0.02228584503755,0.0205259974276913
"2002_04_NO_DET",2002,"NO",0,0.204419889502762,0,0.795580110497238,0,-5,-3,1,70,0,-0.02228584503755,0.0205259974276913,0.223341911069764,-0.465239991036502
"2002_04_NYG_ARI",2002,"ARI",1,0.994897959183674,0,0.00510204081632653,1,14,3,0,90,13,0.216349610183173,-0.319137411737548,-0.388942659376814,-0.250322240644083
"2002_04_NYG_ARI",2002,"NYG",0,0.0317460317460317,0,0.968253968253968,0,-14,-3,0,90,13,-0.388942659376814,-0.250322240644083,0.216349610183173,-0.319137411737548
"2002_04_NYJ_JAX",2002,"JAX",1,1,0,0,1,25,4,0,87,6,0.400593146366881,0.201568405085709,-0.0931854992008928,-0.520469850275929
"2002_04_NYJ_JAX",2002,"NYJ",0,0,0,1,0,-25,-4,0,87,6,-0.0931854992008928,-0.520469850275929,0.400593146366881,0.201568405085709
"2002_04_TB_CIN",2002,"CIN",0,0.241935483870968,0,0.758064516129032,1,-28,1,0,76,6,-0.718434349345779,-0.103714880302765,0.0126329232298303,-0.21816940363455
"2002_04_TB_CIN",2002,"TB",1,0.754010695187166,0,0.245989304812834,0,28,-1,0,76,6,0.0126329232298303,-0.21816940363455,-0.718434349345779,-0.103714880302765
"2002_04_TEN_OAK",2002,"LV",1,0.975728155339806,0,0.0242718446601942,1,27,3,0,68,9,0.382633514944294,-0.120811103651067,0.0964878088122657,-0.200765767981298
"2002_04_TEN_OAK",2002,"TEN",0,0.0165745856353591,0,0.983425414364641,0,-27,-3,0,68,9,0.0964878088122657,-0.200765767981298,0.382633514944294,-0.120811103651067
"2002_05_ARI_CAR",2002,"ARI",1,0.706214689265537,0.00564971751412429,0.288135593220339,0,3,3,0,74,9,-0.0371160426427993,-0.268586286624278,-0.085951547553163,-0.550321079183208
"2002_05_ARI_CAR",2002,"CAR",0,0.319587628865979,0.00515463917525773,0.675257731958763,1,-3,-3,0,74,9,-0.085951547553163,-0.550321079183208,-0.0371160426427993,-0.268586286624278
"2002_05_BAL_CLE",2002,"BAL",1,0.990338164251208,0,0.00966183574879227,0,5,4,0,65,8,0.482254328210796,-0.0865827270554678,0.00310161987139858,-0.059750879904868
"2002_05_BAL_CLE",2002,"CLE",0,0,0,1,1,-5,-4,0,65,8,0.00310161987139858,-0.059750879904868,0.482254328210796,-0.0865827270554678
"2002_05_CIN_IND",2002,"CIN",0,0.241935483870968,0,0.758064516129032,0,-7,-2,1,70,0,-0.0917500843445056,0.369742082231678,0.0943048630109324,-0.00295691081313026
"2002_05_CIN_IND",2002,"IND",1,0.722543352601156,0,0.277456647398844,1,7,2,1,70,0,0.0943048630109324,-0.00295691081313026,-0.0917500843445056,0.369742082231678
"2002_05_GB_CHI",2002,"CHI",0,0.00606060606060606,0,0.993939393939394,1,-13,-2,0,46,5,-0.188497260057854,-0.214294494026998,0.435777317578718,-0.18595022680278
"2002_05_GB_CHI",2002,"GB",1,0.994708994708995,0,0.00529100529100529,0,13,2,0,46,5,0.435777317578718,-0.18595022680278,-0.188497260057854,-0.214294494026998
"2002_05_KC_NYJ",2002,"KC",1,0.611111111111111,0.05,0.338888888888889,0,4,0,0,66,10,0.305985712483262,0.246924511448484,0.222830484415837,0.0936749482452098
"2002_05_KC_NYJ",2002,"NYJ",0,0.372093023255814,0.0290697674418605,0.598837209302326,1,-4,0,0,66,10,0.222830484415837,0.0936749482452098,0.305985712483262,0.246924511448484
"2002_05_NE_MIA",2002,"MIA",1,0.989189189189189,0,0.0108108108108108,1,13,2,0,87,10,0.408731495428318,-0.204631476303266,0.0372787221207981,-0.456471749430741
"2002_05_NE_MIA",2002,"NE",0,0.0335195530726257,0.00558659217877095,0.960893854748603,0,-13,-2,0,87,10,0.0372787221207981,-0.456471749430741,0.408731495428318,-0.204631476303266
"2002_05_NYG_DAL",2002,"DAL",0,0.122093023255814,0.0232558139534884,0.854651162790698,1,-4,2,0,84,0,0.105370281353906,-0.267815063844318,0.485133533187521,-0.22073483886509
"2002_05_NYG_DAL",2002,"NYG",1,0.83695652173913,0.0434782608695652,0.119565217391304,0,4,-2,0,84,0,0.485133533187521,-0.22073483886509,0.105370281353906,-0.267815063844318
"2002_05_OAK_BUF",2002,"BUF",0,0,0,1,1,-18,-3,0,64,14,0.0585853694555682,-0.0741791901200486,0.517015278263581,0.40720986720101
"2002_05_OAK_BUF",2002,"LV",1,1,0,0,0,18,3,0,64,14,0.517015278263581,0.40720986720101,0.0585853694555682,-0.0741791901200486
"2002_05_PHI_JAX",2002,"JAX",1,0.632530120481928,0.00602409638554217,0.36144578313253,1,3,0,0,87,10,0.281259506985377,-0.260063394986597,0.0731724738118596,0.282053541774273
"2002_05_PHI_JAX",2002,"PHI",0,0.386138613861386,0.00495049504950495,0.608910891089109,0,-3,0,0,87,10,0.0731724738118596,0.282053541774273,0.281259506985377,-0.260063394986597
"2002_05_PIT_NO",2002,"NO",1,0.824468085106383,0.0106382978723404,0.164893617021277,1,3,2,1,70,0,0.24997222720868,0.0308108844317725,0.1861605663229,0.108017809609279
"2002_05_PIT_NO",2002,"PIT",0,0.165680473372781,0,0.834319526627219,0,-3,-2,1,70,0,0.1861605663229,0.108017809609279,0.24997222720868,0.0308108844317725
"2002_05_SD_DEN",2002,"DEN",1,0.994736842105263,0,0.00526315789473684,1,17,2,0,57,9,0.23639526983184,-0.116810098819945,-0.248523081946564,0.0287503794307769
"2002_05_SD_DEN",2002,"LAC",0,0.0054945054945055,0,0.994505494505495,0,-17,-2,0,57,9,-0.248523081946564,0.0287503794307769,0.23639526983184,-0.116810098819945
"2002_05_STL_SF",2002,"SF",1,1,0,0,1,24,2,0,72,5,0.341982685189332,0.265796030311725,-0.139758210030053,0.00830880822364501
"2002_05_STL_SF",2002,"LA",0,0.0108108108108108,0,0.989189189189189,0,-24,-2,0,72,5,-0.139758210030053,0.00830880822364501,0.341982685189332,0.265796030311725
"2002_05_TB_ATL",2002,"ATL",0,0.01,0,0.99,1,-14,-2,1,70,0,-0.496050867510064,-0.117208615693796,0.0843605674788891,-0.15718533356674
"2002_05_TB_ATL",2002,"TB",1,0.958762886597938,0,0.0412371134020619,0,14,2,1,70,0,0.0843605674788891,-0.15718533356674,-0.496050867510064,-0.117208615693796
"2002_05_WAS_TEN",2002,"TEN",0,0.0050761421319797,0,0.99492385786802,1,-17,-4,0,74,6,-0.093020559690841,-0.147605295787798,0.470992078000526,0.144549306163875
"2002_05_WAS_TEN",2002,"WAS",1,0.993548387096774,0,0.00645161290322581,0,17,4,0,74,6,0.470992078000526,0.144549306163875,-0.093020559690841,-0.147605295787798
"2002_06_ATL_NYG",2002,"ATL",1,0.921875,0.00520833333333333,0.0729166666666667,0,7,2,0,60,5,0.570651653340966,-0.202174500699621,0.0987648161063497,-0.0151120402388861
"2002_06_ATL_NYG",2002,"NYG",0,0.0890052356020942,0.00523560209424084,0.905759162303665,1,-7,-2,0,60,5,0.0987648161063497,-0.0151120402388861,0.570651653340966,-0.202174500699621
"2002_06_BAL_IND",2002,"BAL",0,0.219653179190751,0.00578034682080925,0.774566473988439,0,-2,-1,1,70,0,-0.33141050325203,0.13944938219636,-0.0364040273040202,-0.303682935876874
"2002_06_BAL_IND",2002,"IND",1,0.737704918032787,0.0109289617486339,0.251366120218579,1,2,1,1,70,0,-0.0364040273040202,-0.303682935876874,-0.33141050325203,0.13944938219636
